Date,Open,High,Low,Close,Adj Close,Volume
2020-04-15,49.830002,50.400002,48.950001,50.070000,50.070000,2265200
2020-04-16,50.160000,50.639999,49.110001,50.060001,50.060001,1724900
2020-04-17,51.000000,51.410000,49.849998,51.230000,51.230000,2143800
2020-04-20,50.759998,52.330002,50.119999,50.740002,50.740002,1901600
2020-04-21,50.049999,50.200001,48.020000,48.270000,48.270000,1857200
2020-04-22,49.160000,49.439999,48.540001,49.040001,49.040001,1740500
2020-04-23,49.240002,50.070000,48.849998,49.320000,49.320000,1942100
2020-04-24,49.599998,50.590000,48.990002,50.320000,50.320000,1963800
2020-04-27,50.740002,53.049999,50.619999,51.930000,51.930000,2208800
2020-04-28,52.520000,52.650002,51.139999,51.450001,51.450001,1903300
2020-04-29,51.950001,52.070000,50.830002,51.360001,51.360001,2540000
2020-04-30,50.930000,51.250000,49.040001,49.480000,49.480000,7132100
2020-05-01,49.000000,49.000000,47.189999,47.419998,47.419998,2235600
2020-05-04,47.290001,47.470001,46.340000,47.020000,47.020000,2546000
2020-05-05,47.540001,48.299999,47.150002,47.450001,47.450001,2137900
2020-05-06,47.820000,48.529999,47.389999,47.400002,47.400002,3022100
2020-05-07,48.060001,49.029999,48.000000,48.520000,48.520000,3117800
2020-05-08,49.310001,50.240002,48.160000,49.880001,49.880001,2767800
2020-05-11,53.090000,54.200001,52.110001,53.240002,53.240002,5884400
2020-05-12,53.459999,54.330002,50.049999,50.099998,50.099998,2421400
2020-05-13,50.029999,50.200001,47.270000,47.599998,47.599998,2340700
2020-05-14,46.650002,47.360001,45.759998,47.299999,47.299999,2640600
2020-05-15,48.299999,49.000000,47.759998,48.950001,48.950001,2548600
2020-05-18,50.070000,52.270000,50.139999,52.250000,52.250000,1804660
