Date,Open,High,Low,Close,Adj Close,Volume
2019-12-12,149.350006,153.020004,149.070007,151.300003,150.921906,73815300
2019-12-13,151.179993,152.059998,148.279999,148.520004,148.148849,64102600
2019-12-16,148.119995,153.539993,148.029999,151.440002,151.061554,92051800
2019-12-17,151.729996,152.279999,150.070007,150.770004,150.393234,26206100
2019-12-18,151.000000,151.440002,149.570007,150.009995,149.635117,32595600
2019-12-19,150.929993,154.000000,149.169998,150.440002,150.064056,35377500
2019-12-20,151.059998,153.050003,150.740005,152.850006,152.468033,19635500
2019-12-23,153.710007,153.850006,152.449997,153.240005,152.857056,16125800
2019-12-24,152.839996,153.479996,152.460007,153.339996,152.956802,1548800
2019-12-26,152.869995,153.330002,152.520004,152.820007,152.607300,1717200
2019-12-27,153.199997,153.380005,152.399994,152.880005,152.667206,2592800
2019-12-30,152.940002,152.979996,152.149994,152.839996,152.627258,2022600
2019-12-31,152.720001,153.580002,152.250000,153.479996,153.266373,2194300
2020-01-02,153.960007,155.240005,153.130005,155.110001,154.894104,2585100
2020-01-03,153.429993,155.309998,152.429993,154.149994,153.935440,2329000
2020-01-06,153.449997,154.759995,153.259995,154.610001,154.394806,2749400
2020-01-07,155.020004,156.669998,154.100006,156.130005,155.912689,1987200
2020-01-08,157.300003,157.740005,156.270004,156.289993,156.072449,2788100
2020-01-09,156.979996,158.839996,156.389999,157.669998,157.450546,2104900
2020-01-10,158.240005,158.580002,157.369995,158.119995,157.899902,1995500
2020-01-13,158.449997,159.750000,158.169998,159.570007,159.347900,2273300
2020-01-14,159.860001,161.990005,159.360001,161.389999,161.165359,3041100
2020-01-15,161.550003,162.369995,160.270004,160.800003,160.576187,2660200
2020-01-16,161.649994,161.960007,160.449997,161.509995,161.285187,2427000
2020-01-17,162.250000,163.169998,161.470001,163.059998,162.833038,2608800
2020-01-21,162.910004,164.169998,162.600006,163.710007,163.482147,2293100
2020-01-22,163.860001,164.539993,163.080002,163.770004,163.542053,1882400
2020-01-23,163.619995,164.029999,162.210007,162.479996,162.253845,2153300
2020-01-24,163.309998,163.509995,161.619995,162.250000,162.024170,1970700
2020-01-27,160.649994,161.869995,159.610001,161.199997,160.975632,2347600
2020-01-28,161.500000,164.130005,161.009995,163.759995,163.532059,2105500
2020-01-29,164.570007,166.179993,163.360001,165.220001,164.990036,1898200
2020-01-30,165.000000,169.190002,163.570007,169.050003,168.814697,3834500
2020-01-31,167.240005,167.300003,160.339996,160.869995,160.646088,3747500
2020-02-03,162.000000,163.119995,160.509995,161.000000,160.775909,2997500
2020-02-04,163.250000,163.800003,162.449997,162.759995,162.533447,2616400
2020-02-05,163.779999,164.210007,162.070007,162.889999,162.663269,1946000
2020-02-06,163.679993,165.119995,162.559998,163.979996,163.751755,1844300
2020-02-07,163.389999,163.850006,161.699997,161.990005,161.764526,1661600
2020-02-10,162.360001,163.669998,161.380005,162.990005,162.763138,1669800
2020-02-11,163.580002,164.300003,163.020004,163.679993,163.452164,1651000
2020-02-12,163.559998,164.869995,163.179993,163.830002,163.601974,1653400
