Date,Open,High,Low,Close,Adj Close,Volume
2019-05-20,183.339996,184.899994,182.690002,184.309998,182.233292,811500
2019-05-21,185.589996,186.839996,185.389999,185.449997,183.360458,922100
2019-05-22,185.720001,186.479996,185.059998,185.949997,183.854828,878500
2019-05-23,185.410004,185.610001,182.800003,184.500000,182.421158,798900
2019-05-24,184.990005,185.669998,183.639999,184.770004,182.688126,708000
2019-05-28,184.940002,186.619995,181.520004,181.979996,179.929535,2393200
2019-05-29,181.529999,181.970001,180.050003,181.380005,179.336304,1053300
2019-05-30,181.669998,183.899994,181.550003,183.750000,181.679611,1192000
2019-05-31,182.850006,184.979996,182.000000,183.240005,181.175354,1324100
2019-06-03,183.699997,185.300003,182.089996,183.020004,180.957825,1124200
2019-06-04,186.000000,186.990005,183.080002,186.449997,184.349197,1375000
2019-06-05,188.029999,189.619995,186.779999,189.139999,187.008881,1194500
2019-06-06,189.550003,193.089996,188.880005,191.820007,189.658676,1037700
2019-06-07,193.169998,194.929993,192.820007,194.300003,192.110748,904200
2019-06-10,195.410004,196.940002,194.960007,196.119995,193.910217,708200
2019-06-11,197.229996,197.899994,193.460007,194.809998,192.614990,815100
2019-06-12,195.250000,197.179993,195.000000,197.149994,194.928619,651500
2019-06-13,197.699997,197.699997,195.539993,196.779999,194.562790,736300
2019-06-14,197.369995,197.639999,195.419998,195.470001,193.267548,744800
2019-06-17,195.649994,196.820007,195.160004,196.389999,194.177185,579100
2019-06-18,197.050003,198.360001,196.300003,198.179993,195.947021,1112700
2019-06-19,198.179993,200.750000,197.559998,200.490005,198.230988,1189800
2019-06-20,202.529999,204.110001,201.389999,203.279999,200.989548,1113100
2019-06-21,203.149994,203.910004,201.210007,202.720001,200.435867,1840100
2019-06-24,203.589996,204.979996,203.000000,204.479996,202.176041,902700
2019-06-25,204.490005,205.330002,203.160004,203.800003,201.503708,1213000
2019-06-26,203.520004,204.699997,200.820007,202.369995,200.089798,1326600
2019-06-27,202.830002,203.130005,201.529999,202.539993,200.773773,758100
2019-06-28,203.000000,205.720001,202.279999,205.580002,203.787277,1206200
2019-07-01,207.639999,207.949997,204.320007,206.539993,204.738892,889800
2019-07-02,206.000000,207.070007,204.639999,205.800003,204.005371,790900
2019-07-03,206.479996,208.339996,205.449997,208.149994,206.334869,547000
2019-07-05,206.350006,209.160004,205.100006,208.559998,206.741287,961800
2019-07-08,207.850006,208.470001,206.100006,208.070007,206.255569,849900
2019-07-09,207.490005,209.460007,207.199997,208.970001,207.147720,760200
2019-07-10,208.729996,210.050003,208.610001,209.059998,207.236938,559300
2019-07-11,208.809998,210.850006,208.440002,210.839996,209.001404,681900
2019-07-12,210.830002,210.830002,205.850006,206.399994,204.600113,1704600
2019-07-15,207.100006,207.830002,205.039993,205.490005,203.698074,1254600
2019-07-16,206.270004,206.910004,205.080002,205.399994,203.608856,815000
2019-07-17,206.309998,208.539993,206.199997,207.949997,206.136597,975400
2019-07-18,206.779999,210.529999,206.020004,210.449997,208.614822,932800
2019-07-19,210.929993,211.130005,207.979996,208.020004,206.206009,1355200
2019-07-22,208.369995,209.869995,207.800003,208.490005,206.671906,836100
2019-07-23,208.429993,209.649994,207.539993,209.369995,207.544235,808600
2019-07-24,210.000000,213.720001,208.710007,213.570007,211.707611,1145600
2019-07-25,213.190002,214.690002,212.100006,212.660004,210.805542,1145100
2019-07-26,221.309998,222.589996,213.850006,214.449997,212.579941,1575000
2019-07-29,214.820007,215.410004,213.320007,215.320007,213.442352,1216000
2019-07-30,213.990005,215.520004,213.270004,213.610001,211.747269,980900
2019-07-31,213.220001,214.369995,208.509995,209.779999,207.950668,1218400
2019-08-01,210.770004,215.139999,210.770004,212.919998,211.063278,1444600
2019-08-02,212.919998,212.919998,209.610001,211.619995,209.774597,1158900
2019-08-05,209.660004,210.389999,204.250000,205.660004,203.866592,1544400
2019-08-06,207.160004,211.330002,206.399994,211.210007,209.368195,1134100
2019-08-07,209.240005,211.979996,206.580002,211.740005,209.893570,883900
